No errors
No warnings
91 ms
data source=metars
4980 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
PAIL 031853Z 01010KT 10SM OVC055 M19/M23 A2988 RMK AO2 SLP124 T11891233 $,PAIL,2024-02-03T18:53:00Z,59.7492,-154.909,-18.9,-23.3,10,10,,10+,29.88,1012.4,,,TRUE,TRUE,,,,,,OVC,5500,,,,,,,VFR,,,,,,,,,,,,METAR,44
PAHO 031853Z 02004KT 10SM OVC035 M13/M17 A2997 RMK AO2 SLP153 T11281172 $,PAHO,2024-02-03T18:53:00Z,59.642,-151.491,-12.8,-17.2,20,4,,10+,29.97,1015.3,,,TRUE,TRUE,,,,,,OVC,3500,,,,,,,VFR,,,,,,,,,,,,METAR,6
PAGY 031853Z AUTO 04018G26KT 10SM BKN035 OVC048 M13/M22 A3014 RMK AO2 PK WND 04026/1845 SLP206 T11281222 TSNO,PAGY,2024-02-03T18:53:00Z,59.457,-135.322,-12.8,-22.2,40,18,26,10+,30.14,1020.6,,TRUE,TRUE,,,TRUE,,,,BKN,3500,OVC,4800,,,,,VFR,,,,,,,,,,,,METAR,7
PAGK 031853Z AUTO 00000KT 9SM CLR M41/ A3012 RMK AO2 SLP313 T1406 TSNO $,PAGK,2024-02-03T18:53:00Z,62.1592,-145.459,-40.6,,0,0,,9,30.12,1031.3,,TRUE,TRUE,TRUE,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,481
PAEN 031853Z 02003KT 10SM OVC037 M27/M28 A3009 RMK AO2 SLP195 T12671283,PAEN,2024-02-03T18:53:00Z,60.579,-151.242,-26.7,-28.3,20,3,,10+,30.09,1019.5,,,TRUE,,,,,,,OVC,3700,,,,,,,VFR,,,,,,,,,,,,METAR,30
PAEG 031853Z AUTO 00000KT 3SM BR OVC002 M46/ A3024 RMK AO2 SLP296 T1456 TSNO $,PAEG,2024-02-03T18:53:00Z,64.7761,-141.164,-45.6,,0,0,,3,30.24,1029.6,,TRUE,TRUE,TRUE,,TRUE,,,BR,OVC,200,,,,,,,LIFR,,,,,,,,,,,,METAR,273
PADE 031853Z AUTO 22005KT 10SM CLR M37/ A3023 RMK AO2 SLP239 T1372 TSNO,PADE,2024-02-03T18:53:00Z,66.0695,-162.761,-37.2,,220,5,,10+,30.23,1023.9,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,5
PACV 031853Z 00000KT 10SM FEW025 M20/M23 A3004 RMK AO2 SLP173 T12001228,PACV,2024-02-03T18:53:00Z,60.486,-145.445,-20,-22.8,0,0,,10+,30.04,1017.3,,,TRUE,,,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,15
PACD 031853Z 14021G28KT 8SM CLR 04/03 A2932 RMK AO2 PK WND 15033/1757 SLP929 T00390033,PACD,2024-02-03T18:53:00Z,55.2207,-162.732,3.9,3.3,140,21,28,8,29.32,992.9,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,23
PABT 031853Z 00000KT 10SM FEW002 M47/ A3023 RMK SLP283 VIS N 1 T1472,PABT,2024-02-03T18:53:00Z,66.9176,-151.519,-47.2,,0,0,,10+,30.23,1028.3,,,,,,,,,,FEW,200,,,,,,,VFR,,,,,,,,,,,,METAR,195
PABR 031853Z 30008KT 9SM OVC080 M20/M23 A3025,PABR,2024-02-03T18:53:00Z,71.2837,-156.784,-20,-23,300,8,,9,30.25,,,,,,,,,,,OVC,8000,,,,,,,VFR,,,,,,,,,,,,METAR,6
PABE 031853Z 04023G28KT 10SM BKN060 OVC110 M21/M25 A2966 RMK AO2 PK WND 04028/1853 SLP046 T12061250 $,PABE,2024-02-03T18:53:00Z,60.785,-161.829,-20.6,-25,40,23,28,10+,29.66,1004.6,,,TRUE,TRUE,,,,,,BKN,6000,OVC,11000,,,,,VFR,,,,,,,,,,,,METAR,28
PAAQ 031853Z 00000KT 10SM CLR M31/M34 A3006 RMK AO2 SLP191 T13061339,PAAQ,2024-02-03T18:53:00Z,61.5951,-149.092,-30.6,-33.9,0,0,,10+,30.06,1019.1,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,68
KYKM 031853Z 00000KT 10SM OVC100 03/01 A2997 RMK AO2 SLP157 T00280006,KYKM,2024-02-03T18:53:00Z,46.564,-120.535,2.8,0.6,0,0,,10+,29.97,1015.7,,,TRUE,,,,,,,OVC,10000,,,,,,,VFR,,,,,,,,,,,,METAR,319
KYIP 031853Z 00000KT 10SM CLR 01/M03 A3015 RMK AO2 SLP216 T00111033,KYIP,2024-02-03T18:53:00Z,42.242,-83.5214,1.1,-3.3,0,0,,10+,30.15,1021.6,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,215
KXNA 031853Z 13019G29KT 10SM -RA FEW035 SCT047 OVC060 13/09 A2969 RMK AO2 PK WND 13029/1850 RAE12B32 SLP048 P0000 T01330094,KXNA,2024-02-03T18:53:00Z,36.2897,-94.3115,13.3,9.4,130,19,29,10+,29.69,1004.8,,,TRUE,,,,,,-RA,FEW,3500,SCT,4700,OVC,6000,,,VFR,,,,,,0.005,,,,,,METAR,390
KWVI 031853Z AUTO 00000KT 10SM OVC100 10/08 A3003 RMK AO2 SLP169 T01000078,KWVI,2024-02-03T18:53:00Z,36.9394,-121.79,10,7.8,0,0,,10+,30.03,1016.9,,TRUE,TRUE,,,,,,,OVC,10000,,,,,,,VFR,,,,,,,,,,,,METAR,47
KWST 031853Z AUTO 33009KT 10SM CLR 04/M07 A2996 RMK AO2 SLP147 T00441072,KWST,2024-02-03T18:53:00Z,41.3509,-71.8055,4.4,-7.2,330,9,,10+,29.96,1014.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,20
KWRL 031853Z AUTO 30007KT 10SM OVC055 07/01 A2959 RMK AO2 SLP035 T00670011,KWRL,2024-02-03T18:53:00Z,43.9654,-107.95,6.7,1.1,300,7,,10+,29.59,1003.5,,TRUE,TRUE,,,,,,,OVC,5500,,,,,,,VFR,,,,,,,,,,,,METAR,1281
KVUO 031853Z AUTO 00000KT 10SM CLR 07/04 A3006 RMK AO2 SLP179 T00670039,KVUO,2024-02-03T18:53:00Z,45.621,-122.654,6.7,3.9,0,0,,10+,30.06,1017.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,7
KVRB 031853Z 09010KT 10SM CLR 23/15 A2985 RMK AO2 SLP107 T02330150,KVRB,2024-02-03T18:53:00Z,27.6553,-80.4142,23.3,15,90,10,,10+,29.85,1010.7,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,7
KVLD 031853Z 13009KT 10SM CLR 23/05 A2989 RMK AO2 SLP130 T02280050,KVLD,2024-02-03T18:53:00Z,30.7763,-83.2739,22.8,5,130,9,,10+,29.89,1013,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,59
KVIH 031853Z AUTO 10011KT 10SM OVC110 16/07 A2983 RMK AO2 SLP101 T01560067,KVIH,2024-02-03T18:53:00Z,38.1318,-91.7647,15.6,6.7,100,11,,10+,29.83,1010.1,,TRUE,TRUE,,,,,,,OVC,11000,,,,,,,VFR,,,,,,,,,,,,METAR,342
KVGT 031853Z 00000KT 10SM CLR 12/02 A2994 RMK AO2 SLP155 T01170017,KVGT,2024-02-03T18:53:00Z,36.2121,-115.194,11.7,1.7,0,0,,10+,29.94,1015.5,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,664
KVCB 031853Z AUTO 36005KT 10SM BKN085 11/07 A3005 RMK AO2 SLP176 T01060072,KVCB,2024-02-03T18:53:00Z,38.3775,-121.959,10.6,7.2,360,5,,10+,30.05,1017.6,,TRUE,TRUE,,,,,,,BKN,8500,,,,,,,VFR,,,,,,,,,,,,METAR,30
KUUU 031853Z AUTO 01013G19KT 10SM CLR 02/M07 A2996 RMK AO2 SLP147 T00221067,KUUU,2024-02-03T18:53:00Z,41.5299,-71.2833,2.2,-6.7,10,13,19,10+,29.96,1014.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,45
KUNV 031853Z 06005KT 10SM CLR 06/M05 A3004,KUNV,2024-02-03T18:53:00Z,40.8534,-77.8401,6,-5,60,5,,10+,30.04,,,,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,365
KUNO 031853Z AUTO 11013G19KT 10SM CLR 17/05 A2981 RMK AO2 SLP090 T01670050,KUNO,2024-02-03T18:53:00Z,36.8791,-91.9052,16.7,5,110,13,19,10+,29.81,1009,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,376
KUIL 031853Z AUTO 08003KT 10SM CLR 08/04 A3004 RMK AO2 SLP172 T00780044 $,KUIL,2024-02-03T18:53:00Z,47.937,-124.558,7.8,4.4,80,3,,10+,30.04,1017.2,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,58
KUAO 031853Z 00000KT 10SM CLR 08/03 A3004 RMK AO2 SLP173 T00830033,KUAO,2024-02-03T18:53:00Z,45.2466,-122.771,8.3,3.3,0,0,,10+,30.04,1017.3,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,60
KTYS 031853Z VRB03KT 10SM CLR 14/04 A2993 RMK AO2 SLP134 T01440039,KTYS,2024-02-03T18:53:00Z,35.818,-83.9857,14.4,3.9,VRB,3,,10+,29.93,1013.4,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,300
KTYR 031853Z 18008KT 10SM OVC015 15/11 A2962 RMK AO2 PK WND 11030/1814 SLP027 T01500111,KTYR,2024-02-03T18:53:00Z,32.3587,-95.404,15,11.1,180,8,,10+,29.62,1002.7,,,TRUE,,,,,,,OVC,1500,,,,,,,MVFR,,,,,,,,,,,,METAR,161
KTWF 031853Z 27020G27KT 10SM BKN035 OVC041 04/M03 A2985 RMK AO2 PK WND 27029/1757 SLP101 T00441028,KTWF,2024-02-03T18:53:00Z,42.4785,-114.477,4.4,-2.8,270,20,27,10+,29.85,1010.1,,,TRUE,,,,,,,BKN,3500,OVC,4100,,,,,VFR,,,,,,,,,,,,METAR,1269
KTVR 031853Z AUTO 11007KT 8SM -RA OVC090 14/09 A2973 RMK AO2 SLP073 P0000 T01440089,KTVR,2024-02-03T18:53:00Z,32.3481,-91.0299,14.4,8.9,110,7,,8,29.73,1007.3,,TRUE,TRUE,,,,,,-RA,OVC,9000,,,,,,,VFR,,,,,,0.005,,,,,,METAR,25
KTVC 031853Z VRB03KT 10SM CLR 05/M02 A3013 RMK AO2 SLP211 T00501017,KTVC,2024-02-03T18:53:00Z,44.739,-85.5694,5,-1.7,VRB,3,,10+,30.13,1021.1,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,188
KTUS 031853Z 28003KT 10SM SCT045 BKN055 12/02 A3001 RMK AO2 SLP146 T01220022,KTUS,2024-02-03T18:53:00Z,32.1315,-110.956,12.2,2.2,280,3,,10+,30.01,1014.6,,,TRUE,,,,,,,SCT,4500,BKN,5500,,,,,VFR,,,,,,,,,,,,METAR,776
KTUP 031853Z 12009G18KT 10SM CLR 22/07 A2983 RMK AO2 SLP099 T02170067 $,KTUP,2024-02-03T18:53:00Z,34.2622,-88.7713,21.7,6.7,120,9,18,10+,29.83,1009.9,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,107
KTUL 031853Z 16011G17KT 10SM BKN016 OVC027 14/11 A2964 RMK AO2 SLP032 T01440111,KTUL,2024-02-03T18:53:00Z,36.1985,-95.8783,14.4,11.1,160,11,17,10+,29.64,1003.2,,,TRUE,,,,,,,BKN,1600,OVC,2700,,,,,MVFR,,,,,,,,,,,,METAR,196
KTTN 031853Z 34008G14KT 10SM CLR 07/M05 A3001 RMK AO2 SLP158 T00671050,KTTN,2024-02-03T18:53:00Z,40.2768,-74.8159,6.7,-5,340,8,14,10+,30.01,1015.8,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,58
KTTD 031853Z 00000KT 10SM SCT002 07/04 A3004 RMK AO2 SLP173 T00720044,KTTD,2024-02-03T18:53:00Z,45.551,-122.41,7.2,4.4,0,0,,10+,30.04,1017.3,,,TRUE,,,,,,,SCT,200,,,,,,,VFR,,,,,,,,,,,,METAR,8
KTRL 031853Z AUTO 14011KT 10SM BKN015 OVC023 16/12 A2960 RMK AO2 SLP020 T01560122,KTRL,2024-02-03T18:53:00Z,32.7131,-96.2688,15.6,12.2,140,11,,10+,29.60,1002,,TRUE,TRUE,,,,,,,BKN,1500,OVC,2300,,,,,MVFR,,,,,,,,,,,,METAR,144
KTRI 031853Z 01004KT 10SM CLR 13/01 A2996 RMK AO2 SLP139 T01330011,KTRI,2024-02-03T18:53:00Z,36.4797,-82.3989,13.3,1.1,10,4,,10+,29.96,1013.9,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,456
KTPA 031853Z 12005KT 10SM FEW035 FEW250 22/08 A2984 RMK AO2 SLP105 T02170083,KTPA,2024-02-03T18:53:00Z,27.9633,-82.54,21.7,8.3,120,5,,10+,29.84,1010.5,,,TRUE,,,,,,,FEW,3500,FEW,25000,,,,,VFR,,,,,,,,,,,,METAR,2
KTOI 031853Z AUTO 12010KT 10SM CLR 22/06 A2987 RMK AO2 SLP114 T02220056,KTOI,2024-02-03T18:53:00Z,31.8574,-86.0103,22.2,5.6,120,10,,10+,29.87,1011.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,120
KTMB 031853Z 10SM SCT043 25/16 A2983 RMK AO2 SLP102 T02500156,KTMB,2024-02-03T18:53:00Z,25.6423,-80.4347,25,15.6,,,,10+,29.83,1010.2,,,TRUE,,,,,,,SCT,4300,,,,,,,VFR,,,,,,,,,,,,METAR,2
KTLH 031853Z 12010G16KT 10SM FEW000 BKN250 23/03 A2986 RMK AO2 SLP110 FU FEW000 T02330033 $,KTLH,2024-02-03T18:53:00Z,30.3935,-84.3513,23.3,3.3,120,10,16,10+,29.86,1011,,,TRUE,TRUE,,,,,,FEW,0,BKN,25000,,,,,VFR,,,,,,,,,,,,METAR,17
KTKI 031853Z 14012KT 10SM BKN017 OVC024 15/12 A2958 RMK AO2 SLP022 T01500122,KTKI,2024-02-03T18:53:00Z,33.1828,-96.5899,15,12.2,140,12,,10+,29.58,1002.2,,,TRUE,,,,,,,BKN,1700,OVC,2400,,,,,MVFR,,,,,,,,,,,,METAR,173
KTHV 031853Z AUTO 02009KT 10SM CLR 08/M04 A3004 RMK AO2 SLP176 T00781044 $,KTHV,2024-02-03T18:53:00Z,39.9194,-76.8768,7.8,-4.4,20,9,,10+,30.04,1017.6,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,141
KTDZ 031853Z AUTO 06006KT 10SM OVC009 01/M02 A3016 RMK AO2 SLP220 T00111022,KTDZ,2024-02-03T18:53:00Z,41.5633,-83.4767,1.1,-2.2,60,6,,10+,30.16,1022,,TRUE,TRUE,,,,,,,OVC,900,,,,,,,IFR,,,,,,,,,,,,METAR,189
KTCS 031853Z AUTO 29025G32KT 10SM FEW070 11/M08 A2974 RMK AO2 PK WND 28041/1803 SLP041 T01061078,KTCS,2024-02-03T18:53:00Z,33.2369,-107.268,10.6,-7.8,290,25,32,10+,29.74,1004.1,,TRUE,TRUE,,,,,,,FEW,7000,,,,,,,VFR,,,,,,,,,,,,METAR,1471
KTCL 031853Z 14005KT 10SM CLR 20/06 A2985 RMK AO2 SLP107 T02000056,KTCL,2024-02-03T18:53:00Z,33.2122,-87.6155,20,5.6,140,5,,10+,29.85,1010.7,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,48
KTCC 031853Z AUTO 30012KT 10SM OVC070 10/M03 A2939 RMK AO2 SLP934 T01001028,KTCC,2024-02-03T18:53:00Z,35.1805,-103.601,10,-2.8,300,12,,10+,29.39,993.4,,TRUE,TRUE,,,,,,,OVC,7000,,,,,,,VFR,,,,,,,,,,,,METAR,1233
KSWO 031853Z 15015G23KT 10SM OVC021 15/11 A2958 RMK AO2 SLP012 T01500106,KSWO,2024-02-03T18:53:00Z,36.1624,-97.0832,15,10.6,150,15,23,10+,29.58,1001.2,,,TRUE,,,,,,,OVC,2100,,,,,,,MVFR,,,,,,,,,,,,METAR,293
KSTS 031853Z 31003KT 10SM FEW020 BKN090 09/07 A3002 RMK AO2 SLP160 T00940072,KSTS,2024-02-03T18:53:00Z,38.5037,-122.811,9.4,7.2,310,3,,10+,30.02,1016,,,TRUE,,,,,,,FEW,2000,BKN,9000,,,,,VFR,,,,,,,,,,,,METAR,35
KSSF 031853Z 28009KT 10SM CLR 22/06 A2964 RMK AO2 SLP032 T02170061 $,KSSF,2024-02-03T18:53:00Z,29.339,-98.472,21.7,6.1,280,9,,10+,29.64,1003.2,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,175
KSRQ 031853Z 13006KT 10SM CLR 22/07 A2983 RMK AO2 SLP101 T02170067,KSRQ,2024-02-03T18:53:00Z,27.4015,-82.5596,21.7,6.7,130,6,,10+,29.83,1010.1,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,5
KSPG 031853Z 00000KT 10SM CLR 19/11 A2982 RMK AO2 SLP098 T01890106,KSPG,2024-02-03T18:53:00Z,27.7685,-82.6257,18.9,10.6,0,0,,10+,29.82,1009.8,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1
KSPB 031853Z AUTO 00000KT 10SM CLR 08/04 A3004 RMK AO2 SLP173 T00830044 $,KSPB,2024-02-03T18:53:00Z,45.7691,-122.864,8.3,4.4,0,0,,10+,30.04,1017.3,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,15
KSNS 031853Z 13013KT 10SM BKN100 10/07 A3002 RMK AO2 SLP174 T01000067,KSNS,2024-02-03T18:53:00Z,36.6635,-121.609,10,6.7,130,13,,10+,30.02,1017.4,,,TRUE,,,,,,,BKN,10000,,,,,,,VFR,,,,,,,,,,,,METAR,20
KSMQ 031853Z AUTO 36008G16KT 10SM CLR 08/M06 A3000 RMK AO2 SLP161 T00781056,KSMQ,2024-02-03T18:53:00Z,40.6241,-74.669,7.8,-5.6,360,8,16,10+,30.00,1016.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,30
KSMF 031853Z 36006KT 10SM FEW060 BKN190 12/06 A3004 RMK AO2 SLP173 T01170056,KSMF,2024-02-03T18:53:00Z,38.7007,-121.595,11.7,5.6,360,6,,10+,30.04,1017.3,,,TRUE,,,,,,,FEW,6000,BKN,19000,,,,,VFR,,,,,,,,,,,,METAR,7
KSLN 031853Z 11014KT 10SM BKN012 OVC019 13/11 A2962 RMK AO2 SLP028 T01280106,KSLN,2024-02-03T18:53:00Z,38.78,-97.6446,12.8,10.6,110,14,,10+,29.62,1002.8,,,TRUE,,,,,,,BKN,1200,OVC,1900,,,,,MVFR,,,,,,,,,,,,METAR,377
KSJC 031853Z 13007KT 10SM FEW030 BKN055 OVC120 13/06 A3001 RMK AO2 SLP161 T01280061,KSJC,2024-02-03T18:53:00Z,37.3594,-121.924,12.8,6.1,130,7,,10+,30.01,1016.1,,,TRUE,,,,,,,FEW,3000,BKN,5500,OVC,12000,,,VFR,,,,,,,,,,,,METAR,13
KSIY 031853Z AUTO 03004KT 10SM CLR 05/M01 A3000 RMK AO2 SLP178 T00501011,KSIY,2024-02-03T18:53:00Z,41.7737,-122.468,5,-1.1,30,4,,10+,30.00,1017.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,807
KSHR 031853Z AUTO 35003KT 10SM CLR 09/M01 A2962 RMK AO2 SLP040 T00941006,KSHR,2024-02-03T18:53:00Z,44.7603,-106.974,9.4,-0.6,350,3,,10+,29.62,1004,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1212
KSFF 031853Z 24006KT 10SM OVC008 04/02 A2989 RMK AO2 SLP130 T00440022,KSFF,2024-02-03T18:53:00Z,47.6857,-117.321,4.4,2.2,240,6,,10+,29.89,1013,,,TRUE,,,,,,,OVC,800,,,,,,,IFR,,,,,,,,,,,,METAR,593
KSFB 031853Z 13006G15KT 10SM CLR 23/09 A2986 RMK AO2 SLP109 T02280094 $,KSFB,2024-02-03T18:53:00Z,28.7795,-81.2436,22.8,9.4,130,6,15,10+,29.86,1010.9,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,16
KSEG 031853Z AUTO 03009KT 10SM CLR 07/M04 A3007 RMK AO2 SLP184 T00721044,KSEG,2024-02-03T18:53:00Z,40.8193,-76.8658,7.2,-4.4,30,9,,10+,30.07,1018.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,136
KSEA 031853Z 00000KT 6SM BCFG FEW001 SCT030 BKN110 07/06 A3004 RMK AO2 SLP181 VIS S-W 2 T00670056 $,KSEA,2024-02-03T18:53:00Z,47.4447,-122.314,6.7,5.6,0,0,,6,30.04,1018.1,,,TRUE,TRUE,,,,,BCFG,FEW,100,SCT,3000,BKN,11000,,,VFR,,,,,,,,,,,,METAR,115
KSDM 031853Z 29004KT 10SM FEW035 OVC045 14/06 A3005 RMK AO2 SLP176 T01440061,KSDM,2024-02-03T18:53:00Z,32.5758,-116.994,14.4,6.1,290,4,,10+,30.05,1017.6,,,TRUE,,,,,,,FEW,3500,OVC,4500,,,,,VFR,,,,,,,,,,,,METAR,161
KSDL 031853Z 00000KT 10SM CLR 13/04 A3000 RMK AO2 SLP149 T01280044,KSDL,2024-02-03T18:53:00Z,33.6124,-111.923,12.8,4.4,0,0,,10+,30.00,1014.9,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,438
KSBM 031853Z AUTO 19006KT 10SM OVC012 02/M01 A3013 RMK AO2 SLP211 T00171006,KSBM,2024-02-03T18:53:00Z,43.7748,-87.849,1.7,-0.6,190,6,,10+,30.13,1021.1,,TRUE,TRUE,,,,,,,OVC,1200,,,,,,,MVFR,,,,,,,,,,,,METAR,225
KSBA 031853Z 12007KT 10SM CLR 14/09 A3004 RMK AO2 SLP173 T01440089,KSBA,2024-02-03T18:53:00Z,34.4241,-119.842,14.4,8.9,120,7,,10+,30.04,1017.3,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,2
KSAV 031853Z 09006KT 10SM FEW028 FEW220 17/07 A2996 RMK AO2 SLP143 T01720067,KSAV,2024-02-03T18:53:00Z,32.1313,-81.2023,17.2,6.7,90,6,,10+,29.96,1014.3,,,TRUE,,,,,,,FEW,2800,FEW,22000,,,,,VFR,,,,,,,,,,,,METAR,10
KSAF 031853Z 27019G26KT 10SM SCT055 OVC100 06/M04 A2958 RMK AO2 PK WND 27027/1754 SLP984 T00611044,KSAF,2024-02-03T18:53:00Z,35.611,-106.096,6.1,-4.4,270,19,26,10+,29.58,998.4,,,TRUE,,,,,,,SCT,5500,OVC,10000,,,,,VFR,,,,,,,,,,,,METAR,1918
KSAC 031853Z 36003KT 10SM CLR 11/06 A3004 RMK AO2 SLP173 T01110061,KSAC,2024-02-03T18:53:00Z,38.5066,-121.496,11.1,6.1,360,3,,10+,30.04,1017.3,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,5
KRWL 031853Z AUTO 26010KT 10SM OVC011 00/M03 A2962 RMK AO2 SLP028 T00001033,KRWL,2024-02-03T18:53:00Z,41.8065,-107.195,0,-3.3,260,10,,10+,29.62,1002.8,,TRUE,TRUE,,,,,,,OVC,1100,,,,,,,MVFR,,,,,,,,,,,,METAR,2066
KRWI 031853Z AUTO 36010KT 10SM CLR 11/M03 A3003 RMK AO2 SLP169 T01111028,KRWI,2024-02-03T18:53:00Z,35.8502,-77.8951,11.1,-2.8,360,10,,10+,30.03,1016.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,46
KRWF 031853Z AUTO 11009KT 4SM BR OVC007 01/00 A2999 RMK AO2 SLP166 T00110000,KRWF,2024-02-03T18:53:00Z,44.5483,-95.0804,1.1,0,110,9,,4,29.99,1016.6,,TRUE,TRUE,,,,,,BR,OVC,700,,,,,,,IFR,,,,,,,,,,,,METAR,312
KRVS 031853Z 16007KT 10SM OVC016 14/11 A2963 RMK AO2 SLP041 T01440111,KRVS,2024-02-03T18:53:00Z,36.0424,-95.9902,14.4,11.1,160,7,,10+,29.63,1004.1,,,TRUE,,,,,,,OVC,1600,,,,,,,MVFR,,,,,,,,,,,,METAR,191
KRUE 031853Z AUTO 09006KT 9SM -RA BKN055 OVC070 12/09 A2974 RMK AO2 RAB00 SLP066 P0001 T01170089,KRUE,2024-02-03T18:53:00Z,35.2573,-93.095,11.7,8.9,90,6,,9,29.74,1006.6,,TRUE,TRUE,,,,,,-RA,BKN,5500,OVC,7000,,,,,VFR,,,,,,0.01,,,,,,METAR,119
KRTN 031853Z AUTO 34012KT 10SM FEW033 BKN044 OVC065 03/M01 A2941 RMK AO2 RAE1756SNB1756E1759 SLP939 P0000 T00331006 $,KRTN,2024-02-03T18:53:00Z,36.7418,-104.508,3.3,-0.6,340,12,,10+,29.41,993.9,,TRUE,TRUE,TRUE,,,,,,FEW,3300,BKN,4400,OVC,6500,,,VFR,,,,,,0.005,,,,,,METAR,1939
KRSW 031853Z 00000KT 10SM CLR A2983 RMK AO2 PRESFR SLP097 $,KRSW,2024-02-03T18:53:00Z,26.538,-81.7567,,,0,0,,10+,29.83,1009.7,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,8
KRSL 031853Z AUTO 15021G31KT 10SM FEW016 BKN028 12/09 A2957 RMK AO2 PK WND 14031/1849 SLP011 T01170094,KRSL,2024-02-03T18:53:00Z,38.8725,-98.8093,11.7,9.4,150,21,31,10+,29.57,1001.1,,TRUE,TRUE,,,,,,,FEW,1600,BKN,2800,,,,,MVFR,,,,,,,,,,,,METAR,569
KRNT 031853Z 00000KT 10SM FEW055 08/05 A3005 RMK AO2 SLP180 T00830050,KRNT,2024-02-03T18:53:00Z,47.4951,-122.214,8.3,5,0,0,,10+,30.05,1018,,,TRUE,,,,,,,FEW,5500,,,,,,,VFR,,,,,,,,,,,,METAR,7
KRNM 031853Z 26007KT 10SM BKN020 BKN038 13/04 A3004 RMK AO2 SLP169 T01330044,KRNM,2024-02-03T18:53:00Z,33.038,-116.916,13.3,4.4,260,7,,10+,30.04,1016.9,,,TRUE,,,,,,,BKN,2000,BKN,3800,,,,,MVFR,,,,,,,,,,,,METAR,423
